IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH,Url_Stats_comments,Date_check_Stats
FR,,629,,,French National Internet Exchange IPv6,,Paris,Europe,,20021101,0000-00-00,,http://www.fnix6.net/,,,none,none
PL,,1238,,,Lodz Internet Exchange,,Lodz,Europe,,20090000,2017/9/11,,http://www.lix.net.pl/,,,none,none
FR,,1373,,,GrenoblIX,,Grenoble,Europe,,20130000,0000-00-00,,http://www.grenoblix.net/fr/,,,none,none
JP,,135,,,Network Service Provider IXP-6,,Tokyo,Asia-Pacific,,19990800,0000-00-00,,http://www.wide.ad.jp/,,,none,none
PL,,723,,,Krakowski Traffic Exchange Point,,Krak¨®w,Europe,,20091100,0000-00-00,,http://cix.krakow.pl/,,,none,none
IT,,1132,,,Friuli Venezia Giulia Internet Exchange,,Udine,Europe,,20090000,0000-00-00,,http://www.fvg-ix.net,,,none,none
PL,,725,,,Wroclaw Internet eXchange,,Wroclaw,Europe,,20010200,0000-00-00,,http://wrix.org/,,,none,none
IT,,1233,,,Milan Neutral Access Point,,Milan,Europe,,20080000,0000-00-00,,https://www.minap.it/,,,none,none
US,,347,,,Equinix IBX Secaucus,,Secaucus,North America,,20000314,0000-00-00,,https://www.equinix.com/,,,none,none
AR,,1,,,Cubecorp,,Buenos Aires,Latin America,,0,0000-00-00,,http://www.cubecorp.com.ar/,,,none,none
AU,,3,,,South Australian Internet Exchange,,Adelaide,Asia-Pacific,,19960700,0000-00-00,,http://www.saia.asn.au/saix,,,none,none
AU,,4,,,AusBONE-Brisbane Internet Exchange,,Brisbane,Asia-Pacific,,19971000,0000-00-00,,http://www.ausbone.net/whyisps.htm,,,none,none
AU,,5,,,AusBONE-Melbourne Internet Exchange,,Melbourne,Asia-Pacific,,19970000,0000-00-00,,http://www.ausbone.net/whyisps.htm,,,none,none
AU,,10,,,AusBONE-Sydney Internet Exchange,,Sydney,Asia-Pacific,,19971000,0000-00-00,,http://www.ausbone.net/whyisps.htm,,,none,none
AU,,11,,,Pihana Sydney,,Sydney,Asia-Pacific,,0,0000-00-00,,,,,none,none
BE,,18,,,Free Belgian Internet Exchange,,Brussels,Europe,,20030904,0000-00-00,,http://www.freebix.net/,,,none,none
BR,,23,,,Rio Grande do Sul Internet Exchange,,Porto Alegre,Latin America,,20001120,2017/10/19,,http://rs.ptt.br/,,,none,none
BR,,24,,,Optiglobe Internet Exchange - Latin America,,Rio De Janeiro,Latin America,,0,0000-00-00,,,,,none,none
BR,,25,,,Daedalus,,S??o Paulo,Latin America,,0,0000-00-00,,,,,none,none
BR,,26,,,Diveo NAP,,S??o Paulo,Latin America,,0,0000-00-00,,,,,none,none
BR,,27,,,NAP Abranet (Not an exchange),,S??o Paulo,Latin America,,0,0000-00-00,,,,,none,none
BR,,28,,,Tivit,,S??o Paulo,Latin America,,0,0000-00-00,,http://www2.tivit.com.br/internet2/,,,none,none
BR,,31,,,Telcomp,,S??o Paulo,Latin America,,20030000,0000-00-00,,http://www.telcomp.org.br/,,,none,none
BG,,32,,,GoCIS,,Sofia,Europe,,0,0000-00-00,,,,,none,none
BG,,33,,,Sofia Internet Exchange,,Sofia,Europe,,0,0000-00-00,,,,,none,none
KH,,34,,,Finder Internet Exchange,,Phnom Penh,Asia-Pacific,,20030600,0000-00-00,,http://www.finder.com.kh/,,,none,none
CA,,35,,,Edmonton Internet Exchange,,Edmonton,North America,,0,0000-00-00,,http://www.eix.net/,,,none,none
CA,,36,,,Quebec Internet Exchange/RISQ,,Montreal,North America,,0,0000-00-00,,http://www.risq.qc.ca/reseau/architecture/archi_section.php?LANG=EN&S=qix,,,none,none
CA,,38,,,CANIX,,Toronto,North America,,0,0000-00-00,,http://www.canix.ca/toronto.php,,,none,none
CA,,40,,,British Columbia Internet Exchange,,Vancouver,North America,,0,0000-00-00,,http://www.bcix.net/,,,none,none
CL,,42,,,Chile Network Access Point,,,Latin America,,0,0000-00-00,,,,,none,none
CN,,44,,,TerreNAP Beijing,,Beijing,Asia-Pacific,,0,0000-00-00,,http://www.corporate-ir.net/ireye/ir_site.zhtml?ticker=tww&script=410&layout=-6&item_id=137869,,,none,none
CN,,45,,,,,Guangzhou,Asia-Pacific,,20001200,0000-00-00,,,,,none,none
CN,,46,,,Asia Pacific Internet Exchange,,Shanghai,Asia-Pacific,,0,0000-00-00,,,,,none,none
CN,,47,,,Shanghai City Exchange,,Shanghai,Asia-Pacific,,0,0000-00-00,,,,,none,none
CN,,48,,,Shanghai Internet Exchange,,Shanghai,Asia-Pacific,,20001200,0000-00-00,,http://www.sii.com.cn/html/en/infoport/internet_exchange_center.htm,,,none,none
CO,,50,,,CIN,,,Latin America,,0,0000-00-00,,,,,none,none
,,54,,,Neutral Internet Exchange,,Brno,Europe,,0,0000-00-00,,,,,none,none
EG,,60,,,Cairo Regional Internet Exchange,,Cairo,Africa,,20020500,0000-00-00,,http://www.cr-ix.net,,,none,none
GB,,61,,,LoNAP/XchangePoint shared interconnect,,London,Europe,,20040000,0000-00-00,,http://www.xchangepoint.net/ourpartners/LoNAP-XP-iconnect.html,,,none,none
GB,,63,,,London Internet Providers Exchange,,London,Europe,,20011000,2009/3/20,,http://www.lipex.net,,,none,none
GB,,65,,,UK6X,,London,Europe,,0,0000-00-00,,http://uk6x.net,,,none,none
GB,,67,,,Manchester Network Access Point,,Manchester,Europe,,19970000,0000-00-00,,http://www.manap.net/,,,none,none
FR,,72,,,Free-IX,,Paris,Europe,,20000000,2008/12/2,,http://www.FreeIX.net,,,none,none
FR,,73,,,Metropolitan Area Ethernet-Paris,,Paris,Europe,,0,0000-00-00,,http://www.mae.net/fac/mae-paris.htm,,,none,none
FR,,74,,,Mix Internet Exchange and Transit,,Paris,Europe,,19990000,0000-00-00,,http://www.mixt.net/,,,none,none
FR,,75,,,Paris Internet Exchange,,Paris,Europe,,0,0000-00-00,,,,,none,none
FR,,76,,,Paris Internet Exchange Service,,Paris,Europe,,0,0000-00-00,,,,,none,none
FR,,77,,,PARIX,,Paris,Europe,,20010000,0000-00-00,,http://www.parix.net,,,none,none
FR,,79,,,Paris NAP,,Paris,Europe,,20050700,2013/3/20,,http://www.panap.fr,,,none,none
DE,,84,,,MAE-Frankfurt,,Frankfurt,Europe,,0,0000-00-00,,http://www.mae.net/fac/mae-frankfurt.htm,,,none,none
DE,,85,,,XchangePoint Frankfurt IPP,,Frankfurt,Europe,,0,0000-00-00,,,,,none,none
DE,,86,,,Internet Exchange Hamburg,,Hamburg,Europe,,20001000,2015/10/31,,http://www.inxs.de,,,none,none
DE,,87,,,XchangePoint Hamburg IPP,,Hamburg,Europe,,20030400,0000-00-00,,,,,none,none
DE,,90,,,Munich Commercial Internet Exchange,,Munich,Europe,,0,0000-00-00,,,,,none,none
DE,,91,,,Nederlands-Duitse Internet Exchange,,M¨¹nster,Europe,,0,0000-00-00,,http://www.ndix.net,,,none,none
CN,,95,,,Hong Kong Academic Internet Exchange,,Hong Kong,Asia-Pacific,,0,0000-00-00,,http://cn.apan.net?,,,none,none
CN,,97,,,Level3,,Hong Kong,Asia-Pacific,,0,0000-00-00,,,,,none,none
CN,,98,,,Pihana Hong Kong,,Hong Kong,Asia-Pacific,,0,0000-00-00,,,,,none,none
IN,,101,,,Enron India Exchange,,Mumbai,Asia-Pacific,,0,0000-00-00,,,,,none,none
IN,,102,,,India Internet Exchange,,New Delhi,Asia-Pacific,,0,0000-00-00,,https://www.india-ix.com/,,,none,none
ID,,107,,,Bali Internet Exchange,,Bali,Asia-Pacific,,0,0000-00-00,,,,,none,none
ID,,108,,,NPXP,,Bandung,Asia-Pacific,,0,0000-00-00,,,,,none,none
ID,,109,,,IndonesiaEP,,Jakarta,Asia-Pacific,,0,0000-00-00,,,,,none,none
ID,,112,,,NAPSINDO International Internet Exchange,,Jakarta,Asia-Pacific,,0,0000-00-00,,http://www.naiix.net/,,,none,none
ID,,115,,,NPXP,,Surabaya,Asia-Pacific,,0,0000-00-00,,,,,none,none
IT,,119,,,CASPUR,,Rome,Europe,,0,0000-00-00,,,,,none,none
JP,,122,,,Kyoto Municipal Exchange,,Kyoto,Asia-Pacific,,0,0000-00-00,,,,,none,none
JP,,123,,,JPIX Nagoya,,Nagoya,Asia-Pacific,,20010400,2017/2/23,,https://www.jpix.ad.jp/en/,,,none,none
JP,,124,,,JPIX Nihonbashi,,Tokyo,Asia-Pacific,,20040400,0000-00-00,,https://www.jpix.ad.jp/en/,,,none,none
JP,,127,,,NSPIXP-2,,Osaka,Asia-Pacific,,19970300,0000-00-00,,,,,none,none
JP,,132,,,Media Exchange Co.,,Tokyo,Asia-Pacific,,0,0000-00-00,,http://www.mex.ad.jp/,,,none,none
JP,,133,,,Network Service Provider IXP,,Tokyo,Asia-Pacific,,19940400,0000-00-00,,,,,none,none
JP,,136,,,Pihana Tokyo,,Tokyo,Asia-Pacific,,0,0000-00-00,,,,,none,none
JP,,140,,,BBIX Sendai,,Sendai,Asia-Pacific,,20040800,0000-00-00,,http://www.bbix.net/en/service/ix/,,,none,none
,,146,,,Korea Internet Data Center,,Seoul,Asia-Pacific,,19991000,0000-00-00,,http://www.kidc.net/eng/,,,none,none
,,148,,,Korea Internet Exchange KIX,,Seoul,Asia-Pacific,,19961000,0000-00-00,,http://www.kix.ne.kr,,,none,none
,,149,,,Korea Telecom Internet Exchange,,Seoul,Asia-Pacific,,19961000,0000-00-00,,http://www.kix.net,,,none,none
,,150,,,Pihana Seoul,,Seoul,Asia-Pacific,,0,0000-00-00,,,,,none,none
LV,,151,,,Latvian Internet Exchange,,Riga,Europe,,20070600,0000-00-00,,http://www.lix.lv,,,none,none
MY,,153,,,Asia Regional Internet Exchange NAP,,Kuala Lumpur,Asia-Pacific,,0,0000-00-00,,http://www.arix-nap.net/,,,none,none
MY,,154,,,Kuala Lumpur Internet Exchange,,Kuala Lumpur,Asia-Pacific,,0,0000-00-00,,,,,none,none
MT,,155,,,Malta Internet Exchange,,Msida,Europe,,19990907,0000-00-00,,http://www.mix.net.mt/,,,none,none
MN,,157,,,Mongolia Internet Exchange,,Ulaanbaatar,Asia-Pacific,,20010500,0000-00-00,,http://www.infocon.mn/info/node/95,,,none,none
NL,,161,,,XchangePoint Amsterdam IPP,,Amsterdam,Europe,,0,0000-00-00,,,,,none,none
NZ,,167,,,Southland Internet Exchange,,Invercargill,Asia-Pacific,,0,0000-00-00,,http://six.nzix.net/,,,none,none
NZ,,169,,,New Zealand Internet Exchange (Defunct),,Waikato,Asia-Pacific,,0,0000-00-00,,http://www.waikato.ac.nz/NZIX/,,,none,none
NZ,,170,,,Three Cities Internet Exchange,,Upper Hutt/Lower Hutt/Porirua,Asia-Pacific,,20050600,0000-00-00,,http://3cix.nzix.net/,,,none,none
NI,,172,,,Nicaraguan Internet Exchange,,Managua,Latin America,,20040400,2015/11/3,,http://www.ain.org.ni/index.php/nicix,,,none,none
NG,,173,,,Ibadan Internet Exchange,,Ibadan,Africa,,20020300,0000-00-00,,http://www.ib-ix.net,,,none,none
PK,,175,,,Pakistan Network Access Point,,Karachi,Asia-Pacific,,0,0000-00-00,,,,,none,none
PA,,177,,,NAP Panamericano S.A.,,Panama City,Latin America,,0,0000-00-00,,http://www.sunglobefiber.com/panamnap.htm,,,none,none
PA,,178,,,"Secretaria Nacional de Ciencia, Tecnologia e Innovacion",,,Latin America,,0,0000-00-00,,http://www.senacyt.gob.pa/,,,none,none
PY,,179,,,CAPADI NAP-PY,,Asuncion,Latin America,,20000920,0000-00-00,,http://www.capadi.org.py,,,none,none
PE,,180,,,NAP Lima,,Lima,Latin America,,0,0000-00-00,,,,,none,none
PH,,182,,,Common Routing Exchange,,Manila,Asia-Pacific,,19930000,0000-00-00,,http://www.ph.net/CORE/,,,none,none
PH,,184,,,Philippines Internet Exchange,,Manila,Asia-Pacific,,19970100,0000-00-00,,http://www.phix.net.ph,,,none,none
RO,,188,,,Bucharest Internet Exchange,,Bucharest,Europe,,19990000,0000-00-00,,http://www.buhix.ro/,,,none,none
,,194,,,North West Internet Exchange,,St. Petersburg,Europe,,19980000,0000-00-00,,http://www.rusnet.ru/mpix,,,none,none
SA,,196,,,Saudi Telecommunications Company Internet NOC,,Riyadh,Europe,,0,0000-00-00,,,,,none,none
SA,,197,,,The Internet Services Unit,,Riyadh,Europe,,19980000,0000-00-00,,http://www.isu.net.sa/,,,none,none
GB,,198,,,Scottish Internet Exchange,,Edinburgh,Europe,,19990900,0000-00-00,,http://www.scotix.com/,,,none,none
GB,,199,,,WorldIX,,Edinburgh,Europe,,20000200,0000-00-00,,http://www.worldix.com,,,none,none
SG,,200,,,Pihana Singapore,,Singapore,Asia-Pacific,,0,0000-00-00,,,,,none,none
SG,,201,,,Singapore One Network for Everyone,,Singapore,Asia-Pacific,,0,0000-00-00,,,,,none,none
SG,,203,,,Singapore Telecom Internet Exchange,,Singapore,Asia-Pacific,,0,0000-00-00,,http://www.ix.singtel.com/,,,none,none
ZA,,207,,,Hub,,Cape Town,Africa,,0,0000-00-00,,http://hub.org.za,,,none,none
ZA,,208,,,Grahamstown Internet Exchange,,Grahamstown,Africa,,20050313,2017/1/30,,http://ginx.org.za/,,,none,none
ZA,,210,,,South African Internet Exchange,,Johannesburg,Africa,,0,0000-00-00,,,,,none,none
ES,,212,,,Punto Neutro Vasco de Internet,,Bilbao,Europe,,20020117,2017/2/22,,http://www.euskonix.net/,,,none,none
ES,,214,,,Madrid Internet Exchange,,Madrid,Europe,,0,0000-00-00,,http://www.mad-ix.net/,,,none,none
ES,,216,,,Punto Neutro Espa??ol de Internet,,Madrid,Europe,,0,2014/9/23,,http://www.espanix.net,,,none,none
ES,,217,,,Punto Neutro de Intercambio de Tr¨¢fico de Internet en Galicia,,Santiago de Compostela,Europe,,20020719,2007/12/27,,http://www.galnix.net,,,none,none
LK,,218,,,Singapore Telecom Internet Exchange,,Colombo,Asia-Pacific,,0,0000-00-00,,,,,none,none
,,220,,,Swaziland Internet Exchange,,Mbabane,Africa,,20040600,0000-00-00,,,,,none,none
SE,,223,,,Linkoping municipal exchange,,Link??ping,Europe,,20021000,0000-00-00,,http://www.tekniskaverken.se/tekniskaverken/foretag/bredband/index.html,,,none,none
SE,,224,,,PolarIX,,Lule??,Europe,,20020900,0000-00-00,,http://www.polarix.se/intro/index.asp,,,none,none
SE,,226,,,Netnod Malm??,,Malm??,Europe,,20000000,2014/2/26,,http://www.netnod.se,,,none,none
CH,,232,,,MAE-Zurich,,Zurich,Europe,,0,0000-00-00,,,,,none,none
CH,,233,,,Swiss Internet Exchange,,Zurich,Europe,,0,0000-00-00,,,,,none,none
CH,,235,,,Telehouse Internet Exchange,,Zurich,Europe,,19990000,0000-00-00,,http://www.tix.ch/,,,none,none
,,240,,,TaiwanEP,,Taipei,Asia-Pacific,,0,0000-00-00,,,,,none,none
,,241,,,,,Taipei,Asia-Pacific,,0,0000-00-00,,,,,none,none
AU,,243,,,Tasmanian Internet Exchange,,Hobart,Asia-Pacific,,0,0000-00-00,,http://www.tia.asn.au/,,,none,none
TH,,245,,,NECTEC-IIR,,Bangkok,Asia-Pacific,,19970000,0000-00-00,,,,,none,none
TH,,246,,,ThaiSarn Public Internet Exchange,,Bangkok,Asia-Pacific,,0,0000-00-00,,http://ntl.nectec.or.th/pie/,,,none,none
UA,,250,,,Ukrtelecom Internet Exchange,,Kiev,Europe,,0,0000-00-00,,http://en.ukrtelecom.ua/services/operators_providers/traffic,,,none,none
AE,,251,,,Emirates Internet Exchange,,Abu Dhabi,Europe,,0,0000-00-00,,http://www.emix.ae,,,none,none
AE,,252,,,Gulf Internet Exchange,,Abu Dhabi,Europe,,0,0000-00-00,,,,,none,none
US,,253,,,IXNM,,Albuquerque,North America,,20020200,0000-00-00,,http://www.ixnm.net,,,none,none
US,,254,,,Anchorage Metropolitan Access Point,,Anchorage ,North America,,0,0000-00-00,,,,,none,none
US,,257,,,Atlanta NAP,,Atlanta,North America,,0,0000-00-00,,http://www.atlanta-nap.net/,,,none,none
US,,260,,,AUSIX,,Austin,North America,,0,0000-00-00,,,,,none,none
US,,261,,,Austin Metro Access Point,,Austin,North America,,0,0000-00-00,,http://www.fc.net/map/austin/,,,none,none
US,,262,,,Baltimore-NAP,,Baltimore,North America,,0,0000-00-00,,http://www.baltimore-nap.net/,,,none,none
US,,263,,,Central Oregon Exchange,,Bend,North America,,0,0000-00-00,,,,,none,none
US,,264,,,Calren2 North,,Berkeley,North America,,0,0000-00-00,,,,,none,none
US,,265,,,Boston Metropolitan Exchange Point,,Boston,North America,,0,2009/8/26,,http://www.bmxp.net/,,,none,none
US,,269,,,MAE-Chicago,,Chicago,North America,,0,0000-00-00,,,,,none,none
US,,271,,,STAR TAP,,Chicago,North America,,19980000,0000-00-00,,http://www.startap.net/ENGINEERING/IPPLAN.html,,,none,none
US,,273,,,VermontIX,,Colchester,North America,,0,0000-00-00,,http://www.hill.com/trc/vix/index.html,,,none,none
US,,275,,,Columbus Internet Exchange,,Columbus,North America,,0,0000-00-00,,http://www.cmh-ix.net/,,,none,none
US,,276,,,FiberNAP,,Columbus,North America,,0,0000-00-00,,http://www.fibernap.net/,,,none,none
US,,277,,,Dallas/Fort Worth Metropolitan Access Point,,Dallas,North America,,0,0000-00-00,,http://www.fc.net/map/dfw/,,,none,none
US,,279,,,Excel Telecom NAP,,Dallas,North America,,0,0000-00-00,,,,,none,none
US,,280,,,MAE Central,,Dallas,North America,,0,0000-00-00,,,,,none,none
US,,281,,,MAE-Dallas,,Dallas,North America,,0,0000-00-00,,,,,none,none
US,,283,,,Denver Internet Exchange,,Denver,North America,,0,0000-00-00,,,,,none,none
US,,284,,,Mountain Area Exchange,,Denver,North America,,0,0000-00-00,,http://themax.net/,,,none,none
US,,285,,,Equinix-Denver,,Denver,North America,,0,0000-00-00,,,,,none,none
US,,288,,,Houston Network Access Point,,Houston,North America,,20100000,0000-00-00,,http://www.houston-nap.com/index.html,,,none,none
US,,289,,,Houston MAGIE,,Houston,North America,,0,0000-00-00,,,,,none,none
US,,290,,,Houston Metropolitan Access Point,,Houston,North America,,0,0000-00-00,,http://www.fc.net/map/houston/,,,none,none
US,,291,,,MAE-Houston,,Houston,North America,,0,0000-00-00,,,,,none,none
US,,292,,,Rice EduPOP,,Houston,North America,,20010510,0000-00-00,,,,,none,none
US,,293,,,Indianapolis Data Exchange,,Indianapolis,North America,,0,0000-00-00,,http://www.indyx.net/info,,,none,none
US,,294,,,6IIX,,Los Angeles,North America,,0,0000-00-00,,http://www.6iix.net/,,,none,none
US,,295,,,Calren2 South,,Los Angeles,North America,,0,0000-00-00,,,,,none,none
US,,296,,,Equinix Los Angeles IBX,,Los Angeles,North America,,0,0000-00-00,,,,,none,none
US,,298,,,MAE-LA,,Los Angeles,North America,,0,0000-00-00,,,,,none,none
US,,300,,,Equinix-LA(former Paix),,Los Angeles,North America,,0,0000-00-00,,,,,none,none
US,,301,,,Pihana Los Angeles,,Los Angeles,North America,,0,0000-00-00,,,,,none,none
US,,302,,,Louisville NAP,,Louisville,North America,,0,0000-00-00,,http://www.louisvillenap.net/,,,none,none
US,,304,,,ISI DMZ/Gigapop,,Marina del Rey,North America,,0,0000-00-00,,,,,none,none
US,,305,,,BellSouth Multimedia Internet Exchange,,Miami,North America,,0,0000-00-00,,,,,none,none
US,,306,,,AMPATH - Florida International University/CIARA,,Miami,North America,,20060000,0000-00-00,,http://www.ampath.net/,,,none,none
US,,309,,,Northern Lights GigaPoP,,Minneapolis,North America,,20000000,0000-00-00,,http://www.northernlights.gigapop.net,,,none,none
US,,310,,,AMES-MIX,,Moffett Field,North America,,0,0000-00-00,,,,,none,none
US,,312,,,NGIX-West,,Moffett Field,North America,,19980000,0000-00-00,,,,,none,none
US,,313,,,Nashville City Net,,Nashville,North America,,0,0000-00-00,,http://www.nap.nashville.tn.us/,,,none,none
US,,314,,,Nashville NAP,,Nashville,North America,,0,0000-00-00,,,,,none,none
US,,316,,,6IIX,,New York,North America,,0,0000-00-00,,http://www.6iix.net/,,,none,none
US,,318,,,MAE-NY,,New York,North America,,0,0000-00-00,,,,,none,none
US,,319,,,MetroIX,,New York,North America,,0,0000-00-00,,http://www.metroix.net/,,,none,none
US,,322,,,NY-RIX,,New York,North America,,0,0000-00-00,,,,,none,none
US,,324,,,OhioEP,,,North America,,0,0000-00-00,,,,,none,none
US,,326,,,Sprint NAP,,Pennsauken,North America,,0,0000-00-00,,http://www.merit.edu/nsf.architecture/Sprint/index.html,,,none,none
US,,327,,,Equinix-Philly(former Paix),,Philadelphia,North America,,0,0000-00-00,,,,,none,none
US,,328,,,The Philadelphia Internet Exchange,,Philadelphia,North America,,20130100,0000-00-00,,http://www.phlix.net/,,,none,none
US,,329,,,PhoenixNAP,,Phoenix,North America,,0,0000-00-00,,http://www.phoenixnap.net,,,none,none
US,,331,,,Pittsburgh Exchange Point,,Pittsburgh,North America,,0,2008/12/8,,http://www.pitx.net/,,,none,none
US,,334,,,San Antonio Metro Access Point,,San Antonio,North America,,0,0000-00-00,,http://www.fc.net/map/samap/,,,none,none
US,,335,,,Equinix-SD(former Paix),,San Diego,North America,,0,0000-00-00,,,,,none,none
US,,338,,,PB-NAP,,San Francisco,North America,,0,0000-00-00,,,,,none,none
US,,341,,,6IIX,,Santa Clara,North America,,20010000,0000-00-00,,http://www.6iix.net/,,,none,none
US,,342,,,NIX,,Seattle,North America,,0,0000-00-00,,,,,none,none
US,,343,,,NWnet Gigapop,,Seattle,North America,,0,0000-00-00,,,,,none,none
US,,346,,,Pacific Wave International Peering Exchange,,Seattle,North America,,19960000,0000-00-00,,http://pacificwave.net/,,,none,none
US,,348,,,Eastern Washington Internet Exchange,,Spokane,North America,,0,0000-00-00,,http://www.dsource.com/ewix/,,,none,none
US,,349,,,St. Louis Internet Access Consortium,,St. Louis,North America,,0,0000-00-00,,,,,none,none
US,,351,,,StLouisNAP,,St. Louis,North America,,0,0000-00-00,,,,,none,none
US,,352,,,StLouIX,,St. Louis,North America,,0,0000-00-00,,http://www.stlouix.net/,,,none,none
US,,353,,,Andrew's Basement Exchange,,Takoma Park,North America,,0,0000-00-00,,,,,none,none
US,,355,,,Tucson Interconnect,,Tucson,North America,,0,0000-00-00,,http://www.tti.aces.net/,,,none,none
US,,356,,,Tucson Network Access Point,,Tucson,North America,,0,0000-00-00,,http://www.ttn.rtd.net/,,,none,none
US,,358,,,MAE-East,,Washington DC,North America,,19931200,0000-00-00,,http://www.mae.net/,,,none,none
US,,360,,,NeutralNAP,,Washington DC,North America,,0,0000-00-00,,,,,none,none
ZW,,364,,,Zimbabwe Internet Exchange,,Harare,Africa,,20010700,0000-00-00,,http://www.zispa.org.zw,,,none,none
BG,,499,,,Varna Internet Exchange,,Varna,Europe,,0,0000-00-00,,,,,none,none
FR,,504,,,Marseille Internet Exchange,,Marseille,Europe,,20050000,0000-00-00,,http://www.ma-ix.net/,,,none,none
RO,,513,,,Suceava Internet Exchange,,Suceava,Europe,,0,0000-00-00,,http://www.svix.ro/default.html,,,none,none
GB,,531,,,SovEx,,London,Europe,,0,0000-00-00,,http://www.sovex.net,,,none,none
GB,,532,,,Redbus Internet Exchange,,London,Europe,,20040413,0000-00-00,,http://www.rbiex.net,,,none,none
,,534,,,Chelyabinsk Peering Point,,Chelyabinsk,Europe,,0,0000-00-00,,http://chel-pp.net.ru,,,none,none
BI,,546,,,BurundiX Internet Exchange Point,,Bujumbura,Africa,,20140321,2015/12/19,,http://www.burundix.bi,,,none,none
GB,,550,,,EarthNAP,,London,Europe,,20070226,0000-00-00,,http://www.earthnap.net/,,,none,none
GB,,564,,,Manchester Commercial Internet Exchange,,Manchester,Europe,,0,0000-00-00,,http://www.mcix.co.uk,,,none,none
SE,,573,,,G??strikland-H??lsingland Regional Internet Exchange,,G??vle,Europe,,0,2009/9/10,,http://www.rix-gh.se/,,,none,none
PR,,583,,,Internet Exchange of Puerto Rico,,San Juan,North America,,20060416,0000-00-00,,http://www.ix.pr/,,,none,none
US,,586,,,Dayton Metro Internet Exchange,,Dayton,North America,,20030624,0000-00-00,,,,,none,none
US,,589,,,North Texas GigaPOP,,Richardson,North America,,20040820,0000-00-00,,http://www.northtexasgigapop.org/,,,none,none
US,,597,,,MaineXchangePoint,,Portland,North America,,0,0000-00-00,,http://www.mainexp.net,,,none,none
NL,,599,,,Den Haag Internet Exchange,,Den Haag,Europe,,19970000,0000-00-00,,,,,none,none
US,,623,,,Northwest Internet Exchange,,Helena,North America,,20060200,0000-00-00,,http://www.nwix.org,,,none,none
US,,624,,,Northwest Internet Exchange,,Missoula,North America,,20041215,0000-00-00,,http://www.nwix.org,,,none,none
US,,625,,,Phoenix Internet Exchange,,Phoenix,North America,,0,0000-00-00,,http://www.phx-ix.net,,,none,none
GB,,626,,,Meridian Gate Internet Exchange,,London,Europe,,0,0000-00-00,,http://www.meriex.net,,,none,none
FR,,628,,,Paris Operators for Universal Internet eXchange,,Paris,Europe,,0,0000-00-00,,http://www.pouix.net/,,,none,none
US,,655,,,TexasSEGP,,Houston,North America,,0,0000-00-00,,http://www.texassegp.org,,,none,none
JP,,656,,,Akita Regional IX,,Akita,Asia-Pacific,,0,0000-00-00,,http://www.jetro.go.jp/en/invest/region/akita/#p2,,,none,none
US,,657,,,6TAP,,Berkeley,North America,,0,0000-00-00,,http://www.6tap.net/,,,none,none
,,699,,,C??te d'Ivoire Internet Exchange Point,,Abidjan,Africa,,20060000,0000-00-00,,http://www.ciixp.ci,,,none,none
GB,,704,,,Enlightened Internet Exchange,,Manchester,Europe,,20050604,0000-00-00,,,,,none,none
DE,,716,,,Hansestadt Hamburg Commercial Internet Exchange,,Hamburg,Europe,,20030117,0000-00-00,,http://www.hhcix.de/,,,none,none
DE,,717,,,Frankfurt Network Access Point,,Frankfurt,Europe,,20031001,0000-00-00,,http://www.franap.net/,,,none,none
DE,,718,,,Metropolitan Area Network Darmstadt,,Darmstadt,Europe,,0,0000-00-00,,http://www.tu-darmstadt.de/hrz/manda/,,,none,none
BD,,739,,,Bangladesh Society of Internet Exchange,,Dhaka,Asia-Pacific,,20040500,0000-00-00,,http://www.bsixbd.net/news.php,,,none,none
AU,,748,,,AUSIX.net,,Melbourne,Asia-Pacific,,20020000,0000-00-00,,http://www.ausix.net/,,,none,none
,,805,,,NW-IX,,St. Petersburg,Europe,,0,0000-00-00,,http://net.energo.ru/prer/,,,none,none
AU,,807,,,lismore internet exchange,,Lismore,Asia-Pacific,,0,0000-00-00,,,,,none,none
FR,,838,,,Gigabit European Internet eXchange,,Paris,Europe,,0,0000-00-00,,http://ether.geix.net,,,none,none
PL,,880,,,Tysiaclecie Internet Exchange,,Katowice,Europe,,20040400,0000-00-00,,http://www.ix.1000lecie.pl/src/login.php,,,none,none
DE,,881,,,European Commercial Internet Exchange Leipzig,,Leipzig,Europe,,0,0000-00-00,,http://www.lei.ecix.de/index.shtml,,,none,none
US,,885,,,New York City Exchange,,New York,North America,,0,0000-00-00,,,,,none,none
GB,,890,,,UNION IXP,,Edinburgh,Europe,,0,0000-00-00,,http://www.uixp.net/,,,none,none
,,892,,,TaipeiGigaPoP,,Taipei,Asia-Pacific,,0,0000-00-00,,http://www.ascc.sinica.edu.tw/,,,none,none
US,,898,,,KDWEB Exchange,,San Jose,North America,,0,0000-00-00,,http://www.kd-web.net/,,,none,none
KZ,,923,,,"Kazakhstan Internet Exchange (Kaz-IX), Almaty",,Almaty,Europe,,0,0000-00-00,,http://www.kaz-ix.kz/web/,,,none,none
